3.2812263e+00, 3.7952078e+00
3.2912873e+00, 3.8348045e+00
3.3013486e+00, 3.8745973e+00
3.3114101e+00, 3.9145862e+00
3.3214718e+00, 3.9547710e+00
3.3315337e+00, 3.9951519e+00
3.3415958e+00, 4.0357288e+00
3.3516581e+00, 4.0765017e+00
3.3617207e+00, 4.1174705e+00
3.3717834e+00, 4.1586352e+00
3.3818464e+00, 4.1999959e+00
3.3919096e+00, 4.2415525e+00
3.4019730e+00, 4.2833049e+00
3.4120366e+00, 4.3252532e+00
3.4221004e+00, 4.3673974e+00
3.4321645e+00, 4.4097374e+00
3.4422287e+00, 4.4522732e+00
3.4522932e+00, 4.4950047e+00
3.4623579e+00, 4.5379321e+00
3.4724228e+00, 4.5810551e+00
3.4824879e+00, 4.6243739e+00
3.4925532e+00, 4.6678885e+00
3.5026187e+00, 4.7115987e+00
3.5126845e+00, 4.7555045e+00
3.5227504e+00, 4.7996060e+00
3.5328166e+00, 4.8439031e+00
3.5428830e+00, 4.8883959e+00
3.5529496e+00, 4.9330842e+00
3.5630164e+00, 4.9779680e+00
3.5730834e+00, 5.0230474e+00
3.5831506e+00, 5.0683223e+00
3.5932181e+00, 5.1137928e+00
3.6032857e+00, 5.1594586e+00
3.6133536e+00, 5.2053200e+00
3.6234217e+00, 5.2513768e+00
3.6334900e+00, 5.2976289e+00
3.6435585e+00, 5.3440765e+00
3.6536272e+00, 5.3907195e+00
3.6636962e+00, 5.4375577e+00
3.6737653e+00, 5.4845913e+00
3.6838347e+00, 5.5318203e+00
3.6939043e+00, 5.5792444e+00
3.7039740e+00, 5.6268639e+00
3.7140440e+00, 5.6746786e+00
3.7241143e+00, 5.7226885e+00
3.7341847e+00, 5.7708935e+00
3.7442553e+00, 5.8192938e+00
3.7543262e+00, 5.8678892e+00
3.7643973e+00, 5.9166797e+00
3.7744685e+00, 5.9656653e+00
3.7845400e+00, 6.0148460e+00
3.7946117e+00, 6.0642218e+00
3.8046837e+00, 6.1137926e+00
3.8147558e+00, 6.1635583e+00
3.8248282e+00, 6.2135191e+00
3.8349007e+00, 6.2636749e+00
3.8449735e+00, 6.3140256e+00
3.8550465e+00, 6.3645712e+00
3.8651197e+00, 6.4153117e+00
3.8751931e+00, 6.4662471e+00
3.8852667e+00, 6.5173773e+00
3.8953406e+00, 6.5687023e+00
3.9054146e+00, 6.6202222e+00
3.9154889e+00, 6.6719368e+00
3.9255633e+00, 6.7238462e+00
3.9356380e+00, 6.7759504e+00
3.9457129e+00, 6.8282492e+00
3.9557881e+00, 6.8807427e+00
3.9658634e+00, 6.9334309e+00
3.9759389e+00, 6.9863138e+00
3.9860147e+00, 7.0393912e+00
3.9960907e+00, 7.0926633e+00
4.0061668e+00, 7.1461299e+00
4.0162432e+00, 7.1997911e+00
4.0263199e+00, 7.2536468e+00
4.0363967e+00, 7.3076970e+00
4.0464737e+00, 7.3619416e+00
4.0565510e+00, 7.4163807e+00
4.0666284e+00, 7.4710143e+00
4.0767061e+00, 7.5258423e+00
4.0867840e+00, 7.5808646e+00
4.0968621e+00, 7.6360813e+00
4.1069404e+00, 7.6914923e+00
4.1170189e+00, 7.7470977e+00
4.1270977e+00, 7.8028973e+00
4.1371766e+00, 7.8588912e+00
4.1472558e+00, 7.9150794e+00
4.1573352e+00, 7.9714617e+00
4.1674148e+00, 8.0280383e+00
4.1774946e+00, 8.0848090e+00
4.1875746e+00, 8.1417738e+00
4.1976548e+00, 8.1989328e+00
4.2077353e+00, 8.2562859e+00
4.2178159e+00, 8.3138330e+00
4.2278968e+00, 8.3715742e+00
4.2379779e+00, 8.4295095e+00
4.2480592e+00, 8.4876387e+00
4.2581407e+00, 8.5459619e+00
4.2682224e+00, 8.6044790e+00
4.2783043e+00, 8.6631901e+00
4.2883865e+00, 8.7220951e+00
4.2984688e+00, 8.7811940e+00
4.3085514e+00, 8.8404867e+00
4.3186342e+00, 8.8999732e+00
4.3287172e+00, 8.9596536e+00
4.3388004e+00, 9.0195277e+00
4.3488839e+00, 9.0795956e+00
4.3589675e+00, 9.1398573e+00
4.3690514e+00, 9.2003126e+00
4.3791354e+00, 9.2609617e+00
4.3892197e+00, 9.3218044e+00
4.3993042e+00, 9.3828407e+00
4.4093889e+00, 9.4440706e+00
4.4194738e+00, 9.5054942e+00
4.4295589e+00, 9.5671113e+00
4.4396443e+00, 9.6289219e+00
4.4497299e+00, 9.6909261e+00
4.4598156e+00, 9.7531237e+00
4.4699016e+00, 9.8155148e+00
4.4799878e+00, 9.8780994e+00
4.4900742e+00, 9.9408774e+00
4.5001608e+00, 1.0003849e+01
4.5102477e+00, 1.0067014e+01
4.5203347e+00, 1.0130372e+01
4.5304220e+00, 1.0193923e+01
4.5405095e+00, 1.0257668e+01
4.5505972e+00, 1.0321606e+01
4.5606851e+00, 1.0385737e+01
4.5707732e+00, 1.0450061e+01
4.5808615e+00, 1.0514579e+01
4.5909500e+00, 1.0579290e+01
4.6010388e+00, 1.0644194e+01
4.6111278e+00, 1.0709291e+01
4.6212169e+00, 1.0774581e+01
4.6313063e+00, 1.0840064e+01
4.6413960e+00, 1.0905741e+01
4.6514858e+00, 1.0971610e+01
4.6615758e+00, 1.1037672e+01
4.6716661e+00, 1.1103928e+01
4.6817565e+00, 1.1170376e+01
4.6918472e+00, 1.1237017e+01
4.7019381e+00, 1.1303851e+01
4.7120292e+00, 1.1370878e+01
4.7221205e+00, 1.1438098e+01
4.7322120e+00, 1.1505511e+01
4.7423037e+00, 1.1573116e+01
